image,species,individual_id,box
39f3700b988a6e.jpg,humpback_whale,58555c55b575,5 112 1339 490
39f51af932d3a1.jpg,humpback_whale,2781acdf5508,640 591 2386 1183
39f58b38256a4b.jpg,humpback_whale,016d51a4260b,0 137 3600 2054
39f5d350c21530.jpg,blue_whale,389580bcff84,
39f6679c3b132c.jpg,humpback_whale,5ff379d1ea6e,1339 783 1707 873
39f6b558a96d86.jpg,cuviers_beaked_whale,de923e690968,2433 1133 3589 1370
39f6bdfa4575ce.jpg,blue_whale,70965f6f0c4a,4 62 55 78
39f6d7924e8440.jpg,globis,36bca84bb196,14 33 418 200
39f74f0468be57.jpg,beluga,93fa5907602c,
39f9a05d5b9838.jpg,bottlenose_dolphin,281504409737,336 714 2669 1285
39fbb68fb5ad56.jpg,bottlenose_dolphin,c2705f9e75c8,250 730 2263 1363
39fda15aff5aaa.jpg,minke_whale,114207cab555,1346 879 2545 1855
39fdd01002b401.jpg,bottlenose_dolphin,ca886e0b34a3,1473 741 2255 1149
39fe1aac29e74d.jpg,melon_headed_whale,4004209eb89b,0 88 484 520
39fecdb6fd57a6.jpg,blue_whale,26880b8c533d,
3a00693a0ac198.jpg,beluga,29cb5ccedb51,
3a00afaecedeb6.jpg,bottlenose_dolphin,85b9db6234f2,791 748 1856 1144
3a01643a5edc7d.jpg,humpback_whale,79b6bc8935b8,
3a01c60061c4ce.jpg,false_killer_whale,22c1eb2c8af4,1647 1299 2654 1754
3a02441ea9db00.jpg,humpback_whale,2b9137274324,936 343 1501 596
3a024d9a961533.jpg,bottlenose_dolphin,4ddb2eeb5efb,669 629 1780 971
3a0274c9881f5c.jpg,blue_whale,f163b890934d,
3a02770e60fd80.jpg,dusky_dolphin,1c2bec14caad,20 14 240 257
3a048731b07573.jpg,spinner_dolphin,2511fbbbd6cc,216 272 1029 600
3a0731fd463185.jpg,bottlenose_dolpin,5437c622121c,16 91 1093 759
3a073711aba8c8.jpg,humpback_whale,a19b3b964ac1,1642 1198 2684 1490
3a07f4c3dbedf2.jpg,bottlenose_dolphin,a48bdc9f7fd9,880 748 2488 1583
3a081046d40208.jpg,humpback_whale,f88ae03abd7e,1511 1000 2141 1314
3a083983bdcac2.jpg,humpback_whale,38c2a8e40437,0 446 3470 991
3a096f13c70da1.jpg,sei_whale,a55969ef4543,12 71 2035 633
3a09b972f1aab3.jpg,humpback_whale,ae4343270756,1184 1588 1966 1718
3a09e969475d45.jpg,minke_whale,37c7aba965a5,1362 1397 2112 1460
3a0a58872fe8ca.jpg,beluga,8274ddd12a43,7 2 392 57
3a0ab559f08752.jpg,southern_right_whale,f248b58dcf15,
3a0d31a067dace.jpg,minke_whale,114207cab555,418 1000 2411 1536
3a0d7a8f1ecfb7.jpg,gray_whale,04a9b1cad4d9,676 753 2531 1027
3a0dfb826b946b.jpg,beluga,97d32827b7a5,
3a0e04b8ae0ebd.jpg,humpback_whale,259f8b03ed5b,985 1326 3000 1611
3a10f2056b0b2d.jpg,gray_whale,b80a89d978d6,892 867 3186 1283
3a111cebd863b0.jpg,blue_whale,7bc858251995,
3a1161e0c17b74.jpg,bottlenose_dolphin,951dfcc13838,1062 568 2662 1348
3a11c46e301605.jpg,humpback_whale,7a7f988bc077,997 1373 2610 1579
3a13c87eea1854.jpg,beluga,366e5b0a0cbc,
3a151407c11441.jpg,bottlenose_dolphin,47e3010a1b70,615 381 1823 932
3a1595abdc6c6b.jpg,blue_whale,3eca35d8331c,29 25 2614 321
3a160bf12b6665.jpg,sei_whale,f6f549ab25a3,
3a179d8b0d9ab0.jpg,spinner_dolphin,901d61a76210,0 118 1658 929
3a18cdfe1121b4.jpg,humpback_whale,651260631edb,
3a1a3d635aee16.jpg,kiler_whale,a3e8d208c6a4,1150 727 2220 1112
3a1bdb2a33a5ad.jpg,spinner_dolphin,5b894f601b34,122 17 2343 837
3a1bfee0a66e92.jpg,bottlenose_dolphin,f51403e16e50,0 312 3598 2386
3a1d56edc874ad.jpg,bottlenose_dolphin,211957ad49f1,1369 977 2092 1261
3a1e8f7cf6cd1d.jpg,minke_whale,114207cab555,
3a21d8696130ed.jpg,false_killer_whale,2fdb3a09dc9c,
3a25eb5f1549c9.jpg,bottlenose_dolphin,812be36c2aef,526 794 2316 1338
3a26e6c7cd80cc.jpg,humpback_whale,938b7e931166,31 129 1683 438
3a277855b1a60b.jpg,humpback_whale,f0fb5ac606d7,
3a2851dcad6b0b.jpg,fin_whale,b24e3e57e7c1,1583 1130 2217 1327
3a2b95653b74f3.jpg,bottlenose_dolphin,a7310896653d,1425 1041 2529 1339
3a2ef6c72ae75c.jpg,dusky_dolphin,892403f2bcdc,19 34 389 400
3a2ffbc69e1885.jpg,bottlenose_dolphin,02da0e68dccd,1404 808 1679 1142
3a30926c9ef382.jpg,bottlenose_dolphin,d04d847eb995,827 773 2628 1270
3a31966654ce96.jpg,humpback_whale,5eb72a46aa6c,523 502 2609 1115
3a31fbe46c91d6.jpg,beluga,6f47542558a1,151 32 987 177
3a326aad6f6c20.jpg,false_killer_whale,a6bfde1483be,1722 512 3600 1553
3a32701015f680.jpg,blue_whale,35dd233af303,
3a34b530dc885d.jpg,humpback_whale,40e5b555a046,949 673 2177 910
3a356e4cdf39fd.jpg,kiler_whale,6ce472444934,1515 1312 2528 1641
3a3849d3d4a6e5.jpg,kiler_whale,21bae971ddda,0 0 2395 1485
3a3aaaff524194.jpg,beluga,9a149b8ff660,
3a3ad27595375f.jpg,false_killer_whale,baeddda37ca3,0 76 683 474
3a3b964b5e9389.jpg,minke_whale,ce6e37904aa4,985 738 2480 1292
3a3bf9eccf1352.jpg,melon_headed_whale,b5ade9f2f1fb,
3a3db565650be1.jpg,humpback_whale,6b36270ee948,1323 725 2006 991
3a3ec16373b7b7.jpg,dusky_dolphin,063ca979dbd9,
3a3f23f7d86abf.jpg,dusky_dolphin,e34f6592d131,5 39 454 350
3a44039e60d169.jpg,bottlenose_dolphin,956562ff2888,1459 0 2934 842
3a44a821a9ca9e.jpg,fin_whale,1f53ac23232a,
3a44fece8ef5a3.jpg,bottlenose_dolphin,aa17186c38fe,3 8 3415 2322
3a451310950bd4.jpg,bottlenose_dolphin,886086dd8462,233 892 2260 1185
3a455ba9b7d76a.jpg,bottlenose_dolphin,fa633c922517,1167 791 1885 1266
3a46777535c093.jpg,humpback_whale,4ffac6e25326,
3a485bd898d8d7.jpg,globis,a5b07e04ae3a,
3a489701cb0fd0.jpg,common_dolphin,e692420d6d85,281 878 3032 1925
3a4903ad725ad6.jpg,beluga,044dfd55d481,
3a497a501266d0.jpg,dusky_dolphin,f971ac4ea0da,4 52 1129 1124
3a4aff9180251d.jpg,bottlenose_dolphin,2aa3e856e46e,0 157 2456 1592
3a4dcb564e88ea.jpg,fin_whale,beb95b6c31d1,1014 1396 1891 1659
3a4dd4abfc2789.jpg,spinner_dolphin,6b4b41b17c11,400 123 1171 526
3a4e3dbee06231.jpg,beluga,3827436af1d9,
3a4fc1bdeb7603.jpg,bottlenose_dolphin,3a07278ba6c9,0 161 1003 676
3a50845d7d2ed6.jpg,dusky_dolphin,4c28d553d450,9 67 2026 1919
3a5183750fa8c6.jpg,bottlenose_dolphin,4ddb2eeb5efb,1103 768 2203 1308
3a53bc656365de.jpg,humpback_whale,6b16eb426875,207 714 3283 1235
3a54d26472e72e.jpg,bottlenose_dolphin,a7310896653d,1153 571 2816 1250
3a56e6bd0574e2.jpg,false_killer_whale,f306210d1080,0 74 1003 730
3a56f7df62e25e.jpg,bottlenose_dolphin,6e3655e22f38,640 294 3102 1278
3a571ed91638af.jpg,beluga,7717e80dcc1a,
3a59e3440a2bcc.jpg,humpback_whale,eb9822954c81,457 500 2935 1399
3a5aa33fb67fff.jpg,beluga,f4d7d5151cf8,105 154 1617 489
3a5b2fc4d17b66.jpg,bottlenose_dolphin,951dfcc13838,1089 926 1862 1437
3a5b5db84f6268.jpg,minke_whale,ce6e37904aa4,1440 828 2396 1344
3a5bdd75531fd5.jpg,humpback_whale,8beb43dfa67e,30 54 1139 263
3a5e817526ee1b.jpg,false_killer_whale,b90d49ab0905,15 668 3075 1740
3a5e86b47b79bb.jpg,bottlenose_dolphin,a59972315f7d,924 1153 2004 1338
3a5ffe7d9d15cc.jpg,dusky_dolphin,efd5566b59cf,0 15 290 285
3a61fa26218a77.jpg,humpback_whale,469dcda341c4,1198 1175 2329 1427
3a6229b3fd8766.jpg,minke_whale,2e0b381d3467,1046 1011 2606 1253
3a62a52a2e7cef.jpg,bottlenose_dolphin,9f3613b5c45b,663 474 2412 1286
3a653d1ac657a3.jpg,common_dolphin,b4998a109af5,0 164 2078 1111
3a65968d9380d5.jpg,bottlenose_dolpin,6d58fd143611,
3a66a1a9c29805.jpg,humpback_whale,10e758eb503a,
3a67851955f676.jpg,blue_whale,65b0214b065c,
3a685cd732960e.jpg,beluga,ddd480656a12,
3a6883a2d441e0.jpg,blue_whale,c07bc9391caf,294 4 2250 269
3a6983da29fddb.jpg,bottlenose_dolphin,ffbb4e585ff2,1328 852 3503 1440
3a6ad9c182a5e9.jpg,kiler_whale,46988583261a,7 495 3019 1531
3a6bb124030549.jpg,bottlenose_dolphin,c27db73f0e3b,778 678 2254 1347
3a6c70c4422ab7.jpg,killer_whale,84a69b3e4d29,0 301 1554 950
3a6d5f621e0ab5.jpg,fin_whale,549c47c7f1a9,
3a6e07495c37e1.jpg,killer_whale,6d408c0e31ea,1474 980 2187 1383
3a6e609866efd8.jpg,beluga,8a99749c1374,
3a6f100c9210b0.jpg,bottlenose_dolphin,281504409737,607 717 2688 1355
3a70c932aa2334.jpg,bottlenose_dolphin,c7dfc3c54961,195 770 2123 1275
3a70f7bdb804aa.jpg,humpback_whale,14d9b3310270,428 530 1279 745
3a7172ae484811.jpg,humpback_whale,027ac44f5b33,1108 1396 2707 1742
3a71bb0cf57934.jpg,bottlenose_dolphin,a7310896653d,1651 1118 2696 1381
3a71c48e56db52.jpg,minke_whale,114207cab555,1526 1001 2338 1359
3a734da6fbebee.jpg,beluga,a9f87526d3ef,
3a7427a09f7dff.jpg,commersons_dolphin,b3a2d150e6e6,0 515 3600 2376
3a759415956def.jpg,kiler_whale,5eb42bb51e7f,836 1635 2117 1966
3a77dd04bf2387.jpg,spinner_dolphin,78acf56901eb,
3a79e3688c2804.jpg,humpback_whale,c4d637a4e36f,556 789 3006 1268
3a79e80ed7b6c6.jpg,kiler_whale,21bae971ddda,1719 1344 2337 1557
3a7a2f8f83c423.jpg,sei_whale,4556c38aaff8,249 175 2455 1519
3a7b44c7312c03.jpg,blue_whale,ba037df9b649,2 54 546 139
3a7b78348a2a16.jpg,sei_whale,2f5a62b26ef2,28 135 3600 2345
3a7ce340263a24.jpg,humpback_whale,ebf76b41ff75,
3a7d4b973dfcf8.jpg,humpback_whale,82af241cd012,14 114 1399 292
3a7da9fd2e6499.jpg,sei_whale,837eb1aac680,
3a7e5dd319f951.jpg,blue_whale,428f2bfd1a1d,
3a80a9cfb17ceb.jpg,melon_headed_whale,519ac69b272b,
3a8242bfba58ef.jpg,blue_whale,f3ff7d7455a4,
3a82be2697229f.jpg,bottlenose_dolphin,0e4660baf3f1,1273 421 2362 960
3a8427f9536acf.jpg,bottlenose_dolphin,f195c38bcf17,5 166 3498 1839
3a86c9a47afa4f.jpg,humpback_whale,fa7cd80276aa,1021 837 1679 923
3a887769377b5b.jpg,bottlenose_dolpin,9d876f7cab51,0 110 1074 858
3a8a837a18d450.jpg,blue_whale,2fa34dd5e654,
3a8bc1bf8c9561.jpg,bottlenose_dolphin,1afc82b009ea,27 798 2051 1509
3a8be96b471b5e.jpg,bottlenose_dolpin,0f0bf0e6f3c4,0 214 1466 1157
3a8c7e5429df52.jpg,short_finned_pilot_whale,6383d9671cea,0 14 2278 1680
3a8d51b8225867.jpg,false_killer_whale,60008f293a2b,0 88 509 352
3a905aac609912.jpg,beluga,22da295c8efd,
3a92316e168c5e.jpg,bottlenose_dolphin,dbc5f8021725,15 448 3600 2120
3a92f405517c4c.jpg,dusky_dolphin,e020013c5096,
3a93139256d0b3.jpg,blue_whale,d8b77ac57163,131 77 2868 644
3a960151478a55.jpg,kiler_whale,4d6de5af9c8c,1007 1012 1958 1382
3a969dcacf53f7.jpg,cuviers_beaked_whale,a35b3d28a743,1414 961 2740 1374
3a97d435ec09df.jpg,false_killer_whale,7c880c7d7816,0 35 1997 1279
3a9a84d1185079.jpg,melon_headed_whale,dfee3826785c,7 74 771 621
3a9abee0502f98.jpg,beluga,7717e80dcc1a,206 135 1793 430
3a9e7abd21bdbf.jpg,rough_toothed_dolphin,1f83437d3f04,0 170 585 522
3a9eaf71afecb5.jpg,bottlenose_dolphin,af3a0e1bb796,893 768 2852 1741
3a9f12be2f7e6c.jpg,killer_whale,afd7362d5dab,
3aa1308567d20a.jpg,spinner_dolphin,2c01ccafab4f,82 123 1344 560
3aa2c43093066f.jpg,bottlenose_dolphin,cb3a4bb8b4dc,880 950 1907 1458
3aa2cb93f204ec.jpg,blue_whale,1a7bc95528d9,
3aa4520135ee5f.jpg,bottlenose_dolphin,97edd506565f,1276 1242 2244 1747
3aa4bb29cc7ae2.jpg,beluga,ba81ee6d08d8,
3aa4e14b480ab1.jpg,killer_whale,c442159894cb,1375 1115 3389 1408
3aa50a0edadba9.jpg,bottlenose_dolphin,8591d4f7b038,1409 869 2344 1234
3aa5e2431bc5c3.jpg,beluga,8d869810fe41,
3aa952a73757f1.jpg,false_killer_whale,abdf7726e5ec,142 81 619 356
3aa9888f58aefc.jpg,kiler_whale,de69dc1d1cad,
3aab6072a11e5a.jpg,bottlenose_dolphin,65115a5e60a4,194 497 2746 1579
3aabdf5b49c916.jpg,beluga,d30b75e8bd49,
3aac19883a784e.jpg,bottlenose_dolphin,7707bd35ad89,1471 476 3501 986
3aac8a3ba1e4b2.jpg,bottlenose_dolphin,4b8534134eb8,
3aacd25133a9d8.jpg,gray_whale,630a15c0826e,364 916 2888 1284
3ab0598c6c851d.jpg,false_killer_whale,b90d49ab0905,1209 870 3595 1513
3ab0a7cdf81ed1.jpg,bottlenose_dolphin,48936da899c3,819 92 3456 2162
3ab163fd2efc3e.jpg,beluga,2b47cfa44a5d,
3ab36b4f03bd65.jpg,killer_whale,814534a2dde7,512 460 2822 1245
3ab3fbee34648a.jpg,killer_whale,842049452268,0 81 2050 1288
3ab43459a01d12.jpg,humpback_whale,2de818d19b69,51 104 1625 307
3ab4623c95c182.jpg,false_killer_whale,2fdb3a09dc9c,
3ab5af86934d6f.jpg,humpback_whale,ecf247662def,0 238 3462 516
3ab5f70c1f6c00.jpg,blue_whale,739624a630fb,2957 351 3525 646
3ab64cc0a8f224.jpg,bottlenose_dolphin,bc1eb2241633,711 632 2306 1204
3ab6b2a993c8ec.jpg,bottlenose_dolphin,208b91b1ca2b,1078 802 2623 1336
3ab77554478b00.jpg,humpback_whale,768194a67cb8,108 285 1552 803
3ab91f208c0c24.jpg,bottlenose_dolphin,1191a41ee0f4,1726 860 2200 1198
3abaf3c57c4dd4.jpg,kiler_whale,ef0ddd083fbe,1110 852 3250 1692
3abaf52450491b.jpg,bottlenose_dolphin,b9cc4fcb637d,683 599 2252 1554
3abc764e001cf0.jpg,dusky_dolphin,6e95818c7ee6,0 9 300 361
3abd1cec51b689.jpg,false_killer_whale,1b7717c796f4,37 247 2745 1224
3abdb24e0f837e.jpg,gray_whale,3da09b1e029b,6 514 2704 1361
3abf0305aa31b4.jpg,southern_right_whale,e34daf2c840f,183 397 3439 931
3abf32294cb942.jpg,bottlenose_dolphin,02da0e68dccd,1485 1025 2207 1365
3abf7d6605b3dc.jpg,fin_whale,bb01cdc9d8bc,
3abf9a703691dc.jpg,humpback_whale,78e927d4da1c,
3ac065137fcaaf.jpg,spinner_dolphin,88a22558be29,0 75 776 539
3ac0a7366be42d.jpg,gray_whale,a8c9dfb8ac6f,1210 1212 2456 1487
3ac0beaa2cac6e.jpg,bottlenose_dolphin,956562ff2888,638 846 2424 1824
3ac2be0bc94a11.jpg,blue_whale,a68659015983,
3ac34211bd5e9c.jpg,humpback_whale,290f46e5130c,826 1022 2095 1473
3ac50cd1d30ff6.jpg,beluga,66423582531a,
3ac5d3f12d1f2e.jpg,dusky_dolphin,63b00159e8f5,3 133 1057 1036
3ac62998ebab93.jpg,bottlenose_dolphin,d2eff394100e,1110 1585 1575 1819
3ac6de251b5d74.jpg,common_dolphin,61f9e4cd30eb,0 49 1622 1189
3ac8ff5145b027.jpg,bottlenose_dolphin,ffbb4e585ff2,663 318 2220 1223
3ac9376e491acb.jpg,minke_whale,37c7aba965a5,1590 1616 1987 1710
3ac950d1a1f56c.jpg,blue_whale,abbbd4acd487,
3aca5a447c16fa.jpg,melon_headed_whale,81f178971287,69 29 829 500
3acaa930b2d037.jpg,bottlenose_dolphin,bc1eb2241633,1366 951 1697 1188
3acaf4417f7e30.jpg,beluga,8ca74f512aa5,1185 1229 1559 1279
3acb8826799eb0.jpg,beluga,e06b6a14771a,
3acbd059b3ac38.jpg,bottlenose_dolphin,c995c043c353,571 466 3456 1633
3acc07c264947f.jpg,bottlenose_dolphin,0c7efa8795f5,1080 536 2462 1066
3acf15bc974991.jpg,beluga,83d29927addf,
3acf3ac71ac204.jpg,humpback_whale,10e758eb503a,809 1431 3293 1695
3ad10a74f5f74f.jpg,bottlenose_dolphin,ca886e0b34a3,1188 675 3111 1334
3ad12bbffb1de8.jpg,beluga,a0d9288faf36,
3ad1535c6cf8c0.jpg,bottlenose_dolphin,695bb814ce56,2935 1218 3124 1364
3ad2451e47fdd0.jpg,dusky_dolphin,a92ae1361d6a,
3ad3256886fb2e.jpg,bottlenose_dolphin,ca886e0b34a3,528 611 2301 1213
3ad57e3bf94f32.jpg,gray_whale,6f632b846891,866 1321 2808 1944
3ad5b2c5a8515b.jpg,cuviers_beaked_whale,1c83f47a91ff,1648 1146 1930 1249
3ad5f7a5df5a19.jpg,bottlenose_dolpin,0ef96132c2d2,0 203 3253 2357
3ad67a0c627a1f.jpg,bottlenose_dolphin,aa17186c38fe,1376 1252 2234 1647
3ad7ef8cebb1b0.jpg,minke_whale,ce6e37904aa4,1763 914 2485 1334
3ad8236db48e3d.jpg,beluga,aeae6f5bf5cd,
3ad967ac6e1c1e.jpg,bottlenose_dolphin,d61c43e58511,1374 804 2409 1267
3ada00556dddc7.jpg,common_dolphin,22df13dec9ef,0 220 1752 910
3adc39331f35b9.jpg,minke_whale,5c12b1a37086,1633 1035 2457 1442
3add2c46426524.jpg,spinner_dolphin,79ffd898d749,
3adf05fb0dc178.jpg,bottlenose_dolphin,f195c38bcf17,1399 308 3443 1159
3ae33dcc87cd3f.jpg,bottlenose_dolphin,7d9f692c7436,55 191 1891 1120
3ae4967b2f258a.jpg,spinner_dolphin,06301142f18c,1343 411 3453 1091
3ae5ebe64e73b6.jpg,bottlenose_dolphin,0e4660baf3f1,1099 791 2307 1310
3ae5f774e78581.jpg,blue_whale,95ad76b43c65,252 12 2912 508
3ae6936d355a2c.jpg,beluga,e06b6a14771a,
3ae695d57b4c39.jpg,humpback_whale,2e5c467c0787,66 21 2191 595
3ae760d19d2a8d.jpg,melon_headed_whale,9071b86ff43d,
3ae79730926a47.jpg,humpback_whale,8256f4951b3a,26 329 2559 831
3ae8b1c4443840.jpg,humpback_whale,ecf247662def,101 71 1458 330
3ae8d7fd4a0ff4.jpg,melon_headed_whale,fbf2e2000725,
3ae909f5326c4f.jpg,false_killer_whale,5673ef5d216b,20 87 900 348
3ae939e7acde59.jpg,fin_whale,7285710c1e6d,19 1307 2864 1878
3ae9acdf401a89.jpg,bottlenose_dolpin,8cbf6a82a848,91 82 744 539
3aeaabcda000a5.jpg,minke_whale,114207cab555,675 881 2510 1404
3aeb4a9dfc648f.jpg,false_killer_whale,e33a507393ca,
3aeb8e5a18687d.jpg,false_killer_whale,20916df9f20d,
3aeb9a14630f11.jpg,beluga,59abcc1b41ec,
3aeba3fc62aeff.jpg,blue_whale,7f4cf70f38f6,0 19 1412 414
3aebfbb36119b8.jpg,humpback_whale,43946ac5a865,1891 1412 2319 1503
3aec00e40cc1bf.jpg,humpback_whale,6697a9932970,1109 1190 2332 1467
3aec59427d5822.jpg,bottlenose_dolphin,5bf17305f073,1039 1176 1810 1393
3aef400929f87e.jpg,bottlenose_dolphin,a59972315f7d,707 234 2178 1235
3af0709252697d.jpg,beluga,fd01fbb147f0,
3af43e5c9ede12.jpg,kiler_whale,e875783a423b,1301 1113 2780 1625
3af460d293cddb.jpg,humpback_whale,e839ee7d8cf0,991 1207 2678 1359
3af48cccda689a.jpg,bottlenose_dolphin,778419da2957,1466 563 2383 1144
3af65017dd4edf.jpg,blue_whale,a711eb11f940,
3afa95cfe7df7c.jpg,spotted_dolphin,0447428c5386,0 896 2515 2130
3afd732a46feba.jpg,southern_right_whale,cfe667f327dc,5 46 1260 263
3aff78f01cf6b1.jpg,blue_whale,e093336313aa,60 17 1179 206
3b00205fa6b247.jpg,southern_right_whale,bbfb8ddff375,11 856 2506 1227
3b03743eda6410.jpg,humpback_whale,ff108b603599,10 583 3294 1474
3b0403fe0c4352.jpg,melon_headed_whale,4af0c44a8712,0 67 952 695
3b05826b78b5fe.jpg,beluga,08c19c50d28b,
3b0719fdc884c9.jpg,short_finned_pilot_whale,ac1838cd5df2,
3b089ded400489.jpg,dusky_dolphin,d67923e918e0,0 75 1824 1678
3b0be34ba3cd40.jpg,bottlenose_dolphin,4ddb2eeb5efb,0 587 2528 1496
3b0daa5b68e1b6.jpg,dusky_dolphin,e80bd5eb01bb,0 119 666 1159
3b0eadd4f80771.jpg,beluga,a0426f94bee5,
3b118b3145857a.jpg,fin_whale,ea8160d46f8f,
3b128e7d4a7d58.jpg,bottlenose_dolphin,480677e8cf20,1170 834 2042 1174
3b14f8be9498e9.jpg,bottlenose_dolphin,ffbb4e585ff2,1627 961 2034 1278
3b15f39a1ad0ac.jpg,common_dolphin,d44907a0ff49,840 614 1179 784
3b163cdbe6fcea.jpg,killer_whale,bea0b6470239,0 237 3586 2187
3b171451f8e046.jpg,fin_whale,32d3b30b473f,28 10 1748 342
3b18225284d97f.jpg,dusky_dolphin,b897fc70bb2e,7 31 614 705
3b19fdda6e0518.jpg,dusky_dolphin,bca71e9c5328,2 30 648 621
3b1ad54b89ac66.jpg,bottlenose_dolphin,1191a41ee0f4,1474 1024 2788 1415
3b1ad8cd4f7cf7.jpg,beluga,f8a81b2ae335,
3b1b9cfecdb3bb.jpg,melon_headed_whale,3cc2d0013e87,1 47 520 451
3b1d3ba92c2ae8.jpg,spinner_dolphin,13d4752d3523,37 22 3083 1477
3b1d748de2b479.jpg,melon_headed_whale,21c5b52f8338,0 14 342 328
3b1f87cfa612ee.jpg,humpback_whale,027ac44f5b33,1088 1534 2564 1672
3b203970280cff.jpg,beluga,afb9b3978217,
3b2288fc4de707.jpg,bottlenose_dolphin,b9907151f66e,1078 806 2921 1570
3b2380b889ba59.jpg,white_sided_dolphin,b274410ea515,2072 1425 2611 1778
3b23d0d8ff60da.jpg,minke_whale,37c7aba965a5,1229 1166 2130 1360
3b25265f03192d.jpg,killer_whale,1138a9024ee5,
3b2682b8706d2d.jpg,bottlenose_dolphin,c48d03f30dc6,183 696 3135 2080
3b27dc13c07c4c.jpg,false_killer_whale,345218493744,62 21 276 222
3b293e069865ca.jpg,gray_whale,6f632b846891,580 1182 3087 1539
3b294cfa4c2ce7.jpg,kiler_whale,d500986277d1,1443 1699 1967 1846
3b2b6cc08d04a4.jpg,bottlenose_dolphin,4b8534134eb8,1515 924 2182 1107
3b2c254647cd8e.jpg,beluga,a2139d9ef076,
3b2c9f13d719d6.jpg,false_killer_whale,e8ac23241df5,778 1026 2091 1550
3b2dd328874442.jpg,spinner_dolphin,9087ca4dd701,45 12 2592 755
3b319a81a935fb.jpg,bottlenose_dolphin,bc1eb2241633,3 348 2447 1433
3b31f82604d6dc.jpg,fin_whale,beb95b6c31d1,1258 1610 1715 1700
3b335202e92245.jpg,false_killer_whale,b90d49ab0905,0 170 3599 1857
3b3408a23dbe4e.jpg,bottlenose_dolphin,02da0e68dccd,0 1237 1514 1725
3b3562e2de4ea1.jpg,blue_whale,31695a196a29,
3b35d2ef72da1e.jpg,false_killer_whale,b5e1ee74f22b,4 623 3591 1737
3b373a8aef4de8.jpg,dusky_dolphin,271c86e4076e,0 18 248 399
3b386cc7a3028f.jpg,false_killer_whale,22c1eb2c8af4,1660 1305 2388 1684
3b3d355e11de44.jpg,kiler_whale,a265c977dc30,1395 944 2147 1254
3b3efbeca87212.jpg,blue_whale,a2b590f878a1,
3b3f77e8abf438.jpg,humpback_whale,6e8b8fed87af,1133 1515 1873 1722
3b41c7e69ce852.jpg,false_killer_whale,2280b5fcc6c2,133 90 919 452
3b452dfeb879ff.jpg,beluga,982224d06f8c,0 56 118 133
3b476d86380d8f.jpg,killer_whale,09cb24d1340f,9 121 2885 2119
3b487baded17cb.jpg,beluga,6028ef525e8f,
3b499eea673cc4.jpg,humpback_whale,197df8b4dfd4,316 406 999 652
3b4a04a9a4a5c1.jpg,beluga,1648921b865f,
3b4a7c4a8e3c3b.jpg,beluga,9c011e5bbf3b,
3b4b00ac29d9a2.jpg,gray_whale,e60178a4c756,449 1146 2731 1412
3b4c0099d28d43.jpg,kiler_whale,1816cc1ae38b,1805 642 2942 1087
3b4ce4bcdf332f.jpg,pilot_whale,4d1431f03046,109 156 1962 723
3b4f0a6ad21ef5.jpg,humpback_whale,4ffac6e25326,476 1218 2374 1457
3b50ff1ac74d54.jpg,beluga,84a261c0e5cf,
3b52a361de4e14.jpg,humpback_whale,658c60186d61,
3b52bc61e08c89.jpg,dusky_dolphin,f00285cbc2e0,5 9 157 179
3b539775634a9a.jpg,pilot_whale,8bf9ae300c0f,288 297 3416 1401
3b541940c8b842.jpg,humpback_whale,1a91e2930d5d,1054 1457 2173 1643
3b577dbf4bdc93.jpg,melon_headed_whale,1ef28a24128e,1112 222 1939 998
3b57f1fd595a26.jpg,humpback_whale,a1de1973bfbb,1454 1507 2142 1672
3b58fd54f8b214.jpg,humpback_whale,8e5b724866d0,
3b595b55ac9eb5.jpg,beluga,1250c91527a9,
3b59cffd723395.jpg,humpback_whale,8b6c288f351d,9 406 1542 847
3b5c556001eff6.jpg,beluga,29623de1f9a5,146 20 327 53
3b5ddd863efc6f.jpg,blue_whale,f1c3d42fe069,
3b6046fb7d3161.jpg,humpback_whale,cb0e3c1a0da1,
3b63ad88d05096.jpg,bottlenose_dolphin,9e89f8e28807,1249 590 3599 2039
3b643567b61a17.jpg,dusky_dolphin,7c6bf54c5b5d,3 27 583 528
3b6c07d0d9e7cb.jpg,southern_right_whale,777f9aaa80dd,110 621 3592 1243
3b6ce38e190206.jpg,blue_whale,9330def0a8ae,
3b6dda8ff8b3a7.jpg,beluga,4e0949156bd7,17 38 1186 154
3b6df127f00b8d.jpg,melon_headed_whale,5c3027367dbc,1 33 587 640
3b6f088c00fa9e.jpg,false_killer_whale,bf412253bbc2,419 449 2602 1060
3b6f55853102d0.jpg,melon_headed_whale,67db237fabed,
3b6f9fb71a986e.jpg,humpback_whale,8beb43dfa67e,1248 1135 2331 1485
3b7310e146845c.jpg,false_killer_whale,a8040569f5e3,21 173 1214 703
3b73565803c45a.jpg,cuviers_beaked_whale,42ecfa2139c1,1671 1240 2303 1326
3b7900fd2b91de.jpg,beluga,f8d95c7b3fa6,
3b7c9e70be0644.jpg,bottlenose_dolphin,bc1eb2241633,975 644 2478 1238
3b7d104765e0c7.jpg,false_killer_whale,217ff9213a9b,1641 1284 3120 1842
3b7d29aa1837f5.jpg,southern_right_whale,7e91e78924c9,
3b7dff917ff1d8.jpg,kiler_whale,5237b2a5ea5e,967 959 2165 1160
